lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
ru	prof	review_grocery+gourmet-food_355_1.conllu	1	2	0	2	0	2	1	1	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0.841	0.795	0.273	0.424	44	8	5	0	1	1	1	0	11	0	1	2	1	6	2	0	5	0	0
ru	prof	review_grocery+gourmet-food_356_1.conllu	2	1	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841	0.795	0.273	0.466	44	9	4	2	1	1	2	0	7	0	0	4	2	7	1	0	4	0	0
ru	prof	review_grocery+gourmet-food_399_2.conllu	3	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	1	0.69	0.609	0.149	0.328	87	15	6	3	1	3	3	0	13	0	5	7	3	17	3	0	8	0	0
ru	prof	review_grocery+gourmet-food_8_5.conllu	1	1	0	2	0	1	0	0	0	2	0	0	1	0	0	0	0	1	1	0	2	0	0	0	2	0.793	0.759	0.161	0.347	89	11	9	6	1	2	3	0	15	2	4	2	7	16	2	0	7	0	0
ru	prof	review_grocery+gourmet-food_9_5.conllu	3	1	0	2	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0.709	0.616	0.14	0.354	88	12	7	4	1	5	2	0	15	0	2	13	3	12	0	0	10	0	0
ru	prof	review_health+care_110_1.conllu	3	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0.704	0.63	0.173	0.387	84	7	6	5	2	3	5	1	13	2	7	6	3	13	0	0	8	0	0
ru	prof	review_health+care_119_2.conllu	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0.849	0.83	0.208	0.312	55	2	3	8	0	4	2	0	9	6	1	1	0	10	0	0	7	0	0
ru	prof	review_health+care_127_1.conllu	2	1	1	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0.803	0.754	0.203	0.462	60	4	7	6	1	4	1	0	12	3	0	4	2	7	0	0	8	0	0
ru	prof	review_health+care_13_5.conllu	4	2	0	3	0	1	1	1	1	0	0	0	0	1	0	1	2	0	1	0	2	0	0	0	0	0.692	0.6	0.122	0.325	93	9	6	6	0	6	3	0	20	0	3	11	0	14	1	0	11	0	0
ru	prof	review_health+care_14_5.conllu	4	0	2	2	0	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0.711	0.651	0.146	0.351	82	12	5	6	0	1	2	0	15	4	1	5	0	19	4	0	8	0	0
ru	prof	review_health+care_16_4.conllu	1	0	0	2	0	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0.842	0.754	0.175	0.364	59	7	7	8	0	2	1	0	11	2	0	3	0	9	0	0	7	0	0
ru	prof	review_health+care_185_2.conllu	2	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0.778	0.704	0.204	0.325	55	3	4	0	0	1	0	0	11	5	4	6	1	11	1	0	7	0	0
ru	prof	review_health+care_199_2.conllu	3	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0.815	0.708	0.2	0.471	67	11	4	3	0	4	1	0	18	2	2	1	1	8	2	0	8	0	0
ru	prof	review_health+care_19_5.conllu	2	1	0	0	1	1	1	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	1	0.843	0.804	0.235	0.377	54	7	5	3	1	2	1	0	12	0	2	3	0	8	1	0	6	0	0
ru	prof	review_health+care_4_4.conllu	1	6	1	1	2	2	1	0	0	4	0	1	0	1	2	1	0	1	1	0	0	0	0	1	0	0.725	0.714	0.143	0.344	93	9	12	7	2	1	2	0	23	1	1	5	0	14	3	0	11	0	0
ru	prof	review_health+care_53_1.conllu	3	0	1	2	0	0	0	1	2	0	0	0	0	1	1	1	1	4	1	1	0	0	1	0	1	0.658	0.575	0.118	0.296	120	13	8	5	1	4	2	0	26	7	2	7	6	23	2	0	13	0	0
ru	prof	review_health+care_6_5.conllu	0	0	1	2	0	1	1	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.878	0.857	0.245	0.456	49	7	3	2	0	2	0	0	8	1	0	4	2	9	3	1	7	0	0
ru	prof	review_health+care_84_1.conllu	3	2	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	2	0	2	0	0	0	0	0.787	0.73	0.146	0.373	91	8	9	6	0	3	1	0	21	2	2	3	9	10	3	0	12	0	0
ru	prof	review_health+care_8_5.conllu	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0.782	0.782	0.218	0.467	57	4	4	3	0	3	0	0	14	1	2	3	1	9	1	0	10	0	0
ru	prof	review_home+kitchen_10_5.conllu	1	2	0	0	0	0	0	1	0	2	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0.812	0.672	0.219	0.435	65	7	3	3	1	1	1	0	12	1	3	7	2	11	3	0	9	0	0
ru	prof	review_home+kitchen_112_1.conllu	3	1	1	2	0	2	2	0	0	1	0	0	1	0	0	1	2	0	3	0	0	0	1	1	0	0.765	0.676	0.118	0.383	106	11	8	9	3	4	3	0	15	0	5	9	0	17	6	0	12	0	0
ru	prof	review_home+kitchen_12_5.conllu	0	0	1	1	3	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.849	0.8	0.22	0.485	51	3	5	3	0	3	1	0	15	0	2	1	0	7	1	0	9	0	0
ru	prof	review_home+kitchen_145_1.conllu	4	0	2	1	0	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0.738	0.646	0.188	0.386	65	8	4	3	1	2	4	0	13	0	1	5	0	14	3	0	6	0	0
ru	prof	review_home+kitchen_185_1.conllu	3	0	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0.726	0.661	0.21	0.446	64	5	2	6	2	3	2	0	10	1	2	6	0	10	3	0	10	0	0
ru	prof	review_home+kitchen_19_5.conllu	3	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0.82	0.754	0.213	0.407	61	7	5	1	1	2	1	0	12	1	3	8	3	13	0	0	4	0	0
ru	prof	review_home+kitchen_20_5.conllu	1	2	1	1	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.804	0.745	0.255	0.522	51	4	4	1	1	0	5	0	11	1	2	5	1	9	1	0	6	0	0
ru	prof	review_home+kitchen_214_2.conllu	3	4	0	0	2	0	1	1	0	1	0	1	0	4	0	1	0	0	2	0	0	1	2	0	0	0.766	0.701	0.121	0.345	107	4	10	6	3	2	3	0	24	0	1	11	3	21	5	0	14	0	0
ru	prof	review_home+kitchen_21_5.conllu	3	1	0	1	1	1	0	0	3	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0.831	0.718	0.183	0.421	71	9	5	1	0	4	3	0	17	2	1	5	1	12	2	0	9	0	0
ru	prof	review_home+kitchen_24_5.conllu	3	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0.512	0.487	0.15	0.26	82	8	2	4	0	2	3	0	10	1	2	3	0	39	2	0	4	0	0
ru	prof	review_home+kitchen_29_2.conllu	1	2	0	1	2	0	0	1	3	1	1	2	1	0	0	0	1	0	0	0	0	0	0	1	1	0.803	0.662	0.169	0.432	71	5	6	8	1	4	3	0	19	0	1	5	0	11	1	0	7	0	0
ru	prof	review_home+kitchen_41_2.conllu	2	0	1	0	0	0	0	0	2	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0.713	0.609	0.149	0.35	90	6	10	3	3	5	2	0	15	3	4	12	0	13	2	0	9	0	0
ru	prof	review_home+kitchen_6_5.conllu	2	0	1	0	1	1	2	1	2	0	0	0	0	0	0	1	0	1	1	0	2	0	1	1	0	0.786	0.671	0.171	0.423	70	5	3	3	0	2	3	0	15	2	4	7	0	13	4	0	9	0	0
ru	prof	review_home+kitchen_96_2.conllu	0	3	1	0	1	2	0	1	0	1	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0.691	0.598	0.124	0.307	100	8	11	4	2	4	2	0	16	0	2	12	0	21	3	0	12	0	0
ru	prof	review_movies+TV_11_5.conllu	2	0	1	0	0	1	0	2	0	1	1	1	1	0	2	1	0	0	1	0	2	0	0	0	0	0.857	0.8	0.157	0.483	72	13	6	3	0	2	3	0	18	0	1	4	6	9	0	0	5	0	0
ru	prof	review_movies+TV_187_1.conllu	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0.782	0.718	0.179	0.398	81	12	4	4	2	2	2	0	15	2	5	2	3	16	1	0	8	0	0
ru	prof	review_movies+TV_1_4.conllu	1	0	2	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	2	0	1	0	1	0.82	0.72	0.22	0.477	53	6	1	3	0	0	1	0	10	0	1	7	4	9	3	0	5	0	0
ru	prof	review_movies+TV_20_5.conllu	1	1	0	1	0	1	1	3	0	1	0	1	0	1	1	0	0	0	2	0	0	0	1	1	0	0.864	0.818	0.197	0.443	72	7	7	3	0	3	6	0	15	1	1	3	1	10	1	0	8	0	0
ru	prof	review_movies+TV_22_5.conllu	4	0	0	1	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0.742	0.161	0.381	63	10	3	8	0	1	4	0	8	0	0	5	0	16	2	0	5	0	0
ru	prof	review_movies+TV_249_1.conllu	3	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0.841	0.778	0.19	0.42	64	9	5	4	0	2	0	0	10	1	1	6	5	13	2	0	5	0	0
ru	prof	review_movies+TV_24_5.conllu	7	2	0	2	0	2	2	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0.714	0.631	0.155	0.316	88	11	6	2	0	2	4	0	22	1	3	4	2	17	2	0	8	0	0
ru	prof	review_movies+TV_252_1.conllu	3	1	0	1	0	2	0	2	1	2	0	1	0	3	2	0	1	0	0	0	2	0	0	0	1	0.748	0.692	0.112	0.329	113	14	8	5	0	5	3	0	20	0	3	8	4	23	3	0	11	0	0
ru	prof	review_movies+TV_25_5.conllu	2	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0.894	0.864	0.182	0.409	66	5	4	4	0	0	2	0	13	2	2	4	8	13	2	0	7	0	0
ru	prof	review_movies+TV_26_5.conllu	4	1	0	2	0	0	0	1	2	1	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0.769	0.692	0.185	0.378	66	9	4	3	0	4	4	0	15	0	2	2	5	13	1	0	3	0	0
ru	prof	review_movies+TV_274_2.conllu	2	0	2	1	0	1	0	1	3	0	2	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0.726	0.653	0.113	0.28	130	13	5	7	1	8	8	0	16	2	6	9	4	31	1	0	13	0	0
ru	prof	review_movies+TV_304_1.conllu	2	1	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0.822	0.781	0.164	0.39	74	5	6	5	0	2	3	0	14	0	2	5	4	12	4	0	11	0	0
ru	prof	review_movies+TV_439_1.conllu	3	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0.789	0.724	0.171	0.318	77	4	2	6	0	4	2	0	11	3	6	7	3	16	3	0	9	0	0
ru	prof	review_movies+TV_500_1.conllu	6	0	0	4	2	2	0	1	0	0	3	0	0	0	0	2	0	0	1	0	0	0	1	0	1	0.733	0.622	0.144	0.43	92	11	8	2	3	3	5	0	18	0	3	11	2	16	1	0	7	0	0
ru	prof	review_musical-instruments_12_4.conllu	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	1	0	0	1	1	0	0.586	0.517	0.172	0.287	59	2	0	7	4	2	0	0	3	0	4	14	0	12	3	0	7	0	0
ru	prof	review_musical-instruments_17_4.conllu	0	0	0	0	0	0	0	2	0	2	0	1	1	3	1	1	0	0	0	0	0	0	2	1	0	0.74	0.623	0.156	0.346	78	9	4	7	0	4	3	0	11	0	2	10	1	14	3	0	9	0	0
ru	prof	review_musical-instruments_18_5.conllu	2	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0.734	0.672	0.188	0.407	64	2	6	2	2	0	4	0	11	1	1	6	9	13	0	0	7	0	0
ru	prof	review_musical-instruments_1_5.conllu	1	1	0	0	0	2	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0.81	0.724	0.224	0.412	59	5	5	9	2	1	2	0	5	0	3	6	1	11	1	0	7	0	0
ru	prof	review_musical-instruments_24_5.conllu	3	3	2	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0.807	0.783	0.157	0.363	85	6	6	7	0	1	3	0	17	2	2	5	5	18	2	0	9	0	0
ru	prof	review_musical-instruments_25_5.conllu	0	1	0	0	0	0	0	1	1	1	1	3	0	0	0	1	0	3	0	1	0	0	1	0	0	0.768	0.716	0.147	0.338	98	6	7	6	2	5	5	0	14	4	3	10	4	15	3	0	11	0	0
ru	prof	review_musical-instruments_287_2.conllu	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.795	0.773	0.25	0.419	46	6	2	3	1	5	0	0	6	0	1	3	0	9	1	0	7	0	0
ru	prof	review_musical-instruments_3_5.conllu	1	0	2	2	1	0	2	2	1	0	1	2	0	0	1	0	0	0	1	0	0	0	1	1	2	0.855	0.763	0.158	0.454	78	10	6	5	1	3	3	0	21	0	1	3	0	10	2	0	11	0	0
ru	prof	review_musical-instruments_409_1.conllu	2	1	2	1	2	1	0	2	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0.691	0.609	0.1	0.315	112	7	7	7	0	0	7	0	22	0	3	14	2	26	3	0	12	0	0
ru	prof	review_musical-instruments_414_1.conllu	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.733	0.7	0.233	0.361	61	6	3	4	1	4	2	0	12	2	2	4	3	11	1	0	5	0	0
ru	prof	review_musical-instruments_483_2.conllu	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.754	0.738	0.18	0.289	62	3	5	0	0	2	2	0	8	3	0	1	20	9	3	0	5	0	0
ru	prof	review_musical-instruments_51_2.conllu	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	0.746	0.712	0.197	0.333	67	4	3	4	2	1	2	0	6	2	5	6	0	17	2	0	12	0	0
ru	prof	review_musical-instruments_53_1.conllu	1	0	1	0	0	0	1	3	1	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0.787	0.656	0.197	0.417	63	3	6	3	0	3	5	0	9	0	2	7	1	11	1	0	10	0	0
ru	prof	review_musical-instruments_547_2.conllu	1	2	0	0	1	2	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	2	1	0.722	0.622	0.122	0.29	90	10	6	10	0	4	2	0	12	0	4	11	0	19	1	0	11	0	0
ru	prof	review_patio+lawn+garden_10_4.conllu	1	0	0	1	1	0	0	2	0	0	0	1	1	2	0	3	0	0	0	0	0	0	1	0	1	0.746	0.627	0.186	0.444	61	3	4	4	0	0	5	0	8	0	2	6	1	14	3	0	9	0	0
ru	prof	review_patio+lawn+garden_11_4.conllu	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0.765	0.706	0.206	0.387	68	2	2	6	1	4	4	0	12	3	2	9	1	13	2	0	7	0	0
ru	prof	review_patio+lawn+garden_147_2.conllu	4	0	0	2	0	0	1	2	0	0	2	0	0	2	0	1	0	0	0	2	0	0	0	1	0	0.713	0.6	0.15	0.345	82	8	2	4	2	4	5	0	8	0	7	9	0	16	1	0	14	0	0
ru	prof	review_patio+lawn+garden_14_5.conllu	2	0	1	0	0	0	1	0	2	0	0	0	2	1	1	0	0	1	2	0	0	0	0	1	0	0.76	0.693	0.187	0.343	76	7	5	5	2	3	1	0	9	1	2	10	2	13	4	0	11	0	0
ru	prof	review_patio+lawn+garden_15_5.conllu	0	1	0	0	2	3	0	0	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	1	0	0.766	0.701	0.156	0.389	78	5	9	3	0	5	6	0	17	0	2	6	3	12	3	0	6	0	0
ru	prof	review_patio+lawn+garden_161_2.conllu	4	1	2	3	0	2	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	2	1	0	0.768	0.707	0.146	0.354	87	5	7	7	0	3	4	0	14	2	5	6	0	13	4	0	12	0	0
ru	prof	review_patio+lawn+garden_181_2.conllu	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.822	0.778	0.267	0.391	45	4	1	2	0	1	2	0	8	3	4	3	0	8	2	0	7	0	0
ru	prof	review_patio+lawn+garden_19_5.conllu	2	0	0	1	0	1	0	2	0	1	1	1	0	0	1	2	0	2	0	0	0	0	0	0	0	0.773	0.697	0.197	0.414	66	10	6	3	2	2	4	0	13	2	0	7	1	10	1	0	5	0	0
ru	prof	review_patio+lawn+garden_1_4.conllu	2	0	2	0	0	2	0	1	2	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	1	0.81	0.762	0.155	0.421	86	9	5	6	2	2	2	0	16	1	3	9	0	16	4	0	9	0	0
ru	prof	review_patio+lawn+garden_247_1.conllu	2	0	1	2	0	2	2	1	0	1	1	1	0	5	0	0	0	0	2	0	0	0	1	0	0	0.729	0.624	0.129	0.375	86	5	5	6	1	0	4	0	14	0	4	13	0	15	3	0	15	0	0
ru	prof	review_patio+lawn+garden_334_1.conllu	2	2	3	1	1	0	1	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0.765	0.691	0.16	0.366	83	5	5	3	2	2	1	0	18	2	5	7	0	14	3	0	14	0	0
ru	prof	review_patio+lawn+garden_387_1.conllu	1	0	0	1	0	0	0	0	2	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0.817	0.753	0.151	0.386	93	7	8	6	3	3	3	0	14	5	3	10	4	14	2	0	11	0	0
ru	prof	review_patio+lawn+garden_392_1.conllu	3	3	2	0	2	1	2	1	1	1	1	0	0	1	2	0	1	0	1	0	2	0	3	0	1	0.73	0.658	0.109	0.316	110	12	9	2	0	3	3	0	25	0	4	11	1	22	4	0	14	0	0
ru	prof	review_patio+lawn+garden_6_5.conllu	4	1	0	2	0	0	1	0	0	1	1	1	0	0	1	1	1	2	0	0	1	0	0	0	0	0.815	0.741	0.173	0.414	81	7	9	3	2	2	3	0	16	2	4	12	1	11	1	0	8	0	0
ru	prof	review_pet_supplies_131_2.conllu	4	2	0	0	0	1	0	2	0	0	3	0	0	1	0	3	1	1	0	0	0	0	2	0	0	0.658	0.586	0.126	0.323	111	9	6	4	1	3	5	0	17	2	6	13	4	20	3	0	18	0	0
ru	prof	review_pet_supplies_132_2.conllu	1	0	1	0	1	0	0	1	1	1	1	0	0	1	0	0	0	2	0	0	1	0	0	1	1	0.807	0.747	0.157	0.423	84	6	6	6	1	1	4	0	16	5	5	9	1	12	0	0	11	0	0
ru	prof	review_pet_supplies_143_1.conllu	1	1	3	1	0	3	0	3	0	0	2	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0.64	0.554	0.101	0.255	140	6	4	10	1	7	14	0	20	1	8	8	7	36	5	0	12	0	0
ru	prof	review_pet_supplies_15_1.conllu	1	2	1	0	1	1	0	1	1	0	0	1	0	2	0	0	0	1	1	0	2	0	0	0	1	0.703	0.675	0.103	0.341	119	5	12	5	0	5	5	0	23	4	1	9	0	24	6	0	18	0	0
ru	prof	review_pet_supplies_23_4.conllu	3	0	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0.865	0.788	0.269	0.529	53	4	3	3	1	2	2	0	12	1	1	4	1	8	2	0	8	0	0
ru	prof	review_pet_supplies_27_1.conllu	3	0	0	0	4	0	1	3	1	0	2	2	0	0	1	3	0	1	0	0	0	0	0	0	2	0.783	0.689	0.113	0.333	107	8	7	6	0	3	6	0	24	4	7	7	0	17	2	0	15	0	0
ru	prof	review_pet_supplies_36_5.conllu	3	3	0	0	3	1	2	3	1	3	0	2	0	1	0	1	1	0	0	0	1	0	0	1	3	0.753	0.635	0.129	0.375	87	10	6	3	0	4	6	0	27	1	0	3	0	16	1	0	8	0	0
ru	prof	review_pet_supplies_38_5.conllu	2	1	0	1	2	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0.807	0.737	0.193	0.429	57	7	5	5	0	3	3	0	11	0	2	6	0	7	3	0	5	0	0
ru	prof	review_pet_supplies_46_4.conllu	2	2	0	1	1	1	0	0	0	2	1	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0.75	0.691	0.147	0.367	72	12	4	5	0	2	4	0	14	0	0	7	0	13	3	0	4	0	0
ru	prof	review_pet_supplies_48_5.conllu	3	3	0	2	2	1	0	1	2	2	3	1	1	1	0	1	1	1	1	0	1	0	2	0	0	0.766	0.679	0.113	0.364	107	10	9	5	0	5	8	0	27	1	1	8	0	20	2	0	10	0	0
ru	prof	review_pet_supplies_64_5.conllu	3	3	0	1	0	1	0	2	0	0	3	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0.85	0.717	0.2	0.469	61	5	7	1	1	1	2	0	13	0	0	11	1	12	1	0	5	0	0
ru	prof	review_pet_supplies_91_1.conllu	3	0	2	1	1	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0.857	0.81	0.19	0.435	65	7	6	1	0	2	1	0	17	1	4	3	1	10	0	0	10	0	0
ru	prof	review_pet_supplies_98_2.conllu	1	3	0	3	3	0	0	0	1	2	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0.69	0.621	0.149	0.322	88	5	14	5	1	4	2	0	26	1	4	6	0	10	1	0	8	0	0
ru	prof	review_pet_supplies_9_5.conllu	0	1	1	0	2	0	0	1	1	0	1	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0.803	0.672	0.164	0.481	61	4	6	2	0	4	5	0	20	0	0	6	0	6	1	0	7	0	0
ru	prof	review_sports outdoors_209_1.conllu	3	0	1	1	0	1	2	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0.792	0.755	0.245	0.389	53	6	5	4	1	1	1	0	12	2	3	2	1	8	0	0	7	0	0
ru	prof	review_sports outdoors_22_5.conllu	1	0	0	1	0	1	0	1	2	0	0	0	2	1	0	0	0	3	0	0	0	1	0	0	0	0.782	0.731	0.179	0.377	80	4	5	7	1	3	2	0	15	4	1	10	2	13	2	0	9	0	0
ru	prof	review_sports outdoors_29_4.conllu	2	2	1	0	1	1	1	1	1	0	0	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0.753	0.694	0.141	0.414	86	5	5	8	2	5	1	0	16	1	0	11	0	13	4	0	14	0	0
ru	prof	review_sports outdoors_2_5.conllu	2	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0.696	0.609	0.188	0.375	72	7	3	6	0	3	2	0	9	3	3	8	3	11	3	0	8	0	0
ru	prof	review_sports outdoors_36_5.conllu	2	2	0	2	1	0	0	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0.75	0.674	0.152	0.349	95	6	8	10	1	6	2	0	15	1	4	7	1	14	2	0	15	0	0
ru	prof	review_sports outdoors_3_4.conllu	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.719	0.656	0.219	0.354	65	3	7	3	1	2	1	0	8	4	4	8	1	10	5	0	7	0	0
ru	prof	review_sports outdoors_40_1.conllu	2	0	0	3	3	0	1	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0.747	0.646	0.131	0.351	101	13	11	8	1	2	1	0	21	2	5	6	0	14	3	0	12	0	0
ru	prof	review_sports outdoors_43_2.conllu	1	2	1	1	0	1	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0.767	0.699	0.178	0.469	75	5	5	3	1	3	2	0	16	2	2	6	0	11	5	0	12	0	0
ru	prof	review_sports outdoors_5_4.conllu	3	1	0	0	0	1	3	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0.677	0.615	0.185	0.371	65	8	4	3	0	1	7	0	9	0	4	4	1	12	4	0	8	0	0
ru	prof	review_sports outdoors_6_5.conllu	3	3	0	1	1	1	2	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0.725	0.667	0.127	0.314	104	8	10	7	1	4	5	0	20	0	4	8	5	14	4	0	12	0	0
ru	prof	review_sports+outdoors_133_1.conllu	1	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0.833	0.817	0.2	0.462	61	7	6	1	0	2	2	0	15	0	3	5	4	7	1	0	7	0	0
ru	prof	review_sports+outdoors_137_1.conllu	1	0	2	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.758	0.621	0.197	0.433	66	3	5	2	1	3	3	0	13	1	4	6	0	11	1	0	13	0	0
ru	prof	review_sports+outdoors_146_2.conllu	6	1	1	1	0	1	4	1	1	2	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0.744	0.667	0.122	0.352	92	12	6	6	0	3	1	0	16	0	3	9	0	19	1	0	14	0	0
ru	prof	review_sports+outdoors_181_1.conllu	2	1	1	0	2	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0.768	0.661	0.214	0.453	56	4	3	3	1	2	3	0	15	0	5	3	0	8	1	0	8	0	0
ru	prof	review_toys-and-games_15_5.conllu	1	1	2	0	1	1	0	2	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	0	0.721	0.631	0.126	0.307	103	5	10	8	1	5	4	0	15	0	2	14	5	16	1	0	17	0	0
ru	prof	review_toys-and-games_166_1.conllu	2	0	1	0	0	0	0	1	2	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.731	0.603	0.167	0.349	78	8	6	8	2	3	2	0	9	1	3	8	0	17	1	0	10	0	0
ru	prof	review_toys-and-games_187_1.conllu	3	0	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	1	1	0	0.756	0.671	0.173	0.375	81	9	1	5	2	5	2	0	9	2	4	9	4	16	3	0	10	0	0
