lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
hr	stud	review_toys-and-games_166_1.hr.conllu	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0.729	0.629	0.174	0.448	69	11	4	7	7	5	5	6	8	0	0	3	0	6	1	0	6	0	0
hr	stud	review_toys-and-games_187_1.hr.conllu	0	2	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0.792	0.714	0.187	0.426	75	7	5	4	6	2	5	0	12	4	1	2	2	13	0	0	9	3	0
hr	stud	review_toys-and-games_21_5.hr.conllu	2	1	0	0	1	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0.818	0.74	0.143	0.452	77	9	3	8	8	5	3	0	12	0	0	7	0	8	3	0	11	0	0
hr	stud	review_toys-and-games_23_5.hr.conllu	1	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.86	0.789	0.193	0.432	57	4	7	2	1	3	2	0	14	0	0	4	0	10	4	0	6	0	0
hr	stud	review_toys-and-games_24_5.hr.conllu	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0.896	0.833	0.25	0.618	48	4	3	7	2	1	4	0	7	0	3	2	0	4	2	0	9	0	0
hr	stud	review_toys-and-games_254_2.hr.conllu	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0.783	0.761	0.261	0.439	46	2	3	3	4	3	1	0	11	0	0	3	1	6	2	0	7	0	0
hr	stud	review_toys-and-games_331_1.hr.conllu	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0.776	0.697	0.171	0.452	77	4	6	2	4	5	8	0	12	1	3	10	0	6	5	0	10	0	0
hr	stud	review_toys-and-games_3_5.hr.conllu	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0.8	0.733	0.173	0.457	75	3	3	7	5	2	4	0	16	1	1	6	0	10	4	0	13	0	0
hr	stud	review_toys-and-games_531_2.hr.conllu	1	0	0	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0.81	0.672	0.19	0.473	58	5	0	3	8	3	2	0	8	1	0	5	0	8	5	0	10	0	0
hr	stud	review_toys-and-games_587_1.hr.conllu	4	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	1	0	0	0	0.771	0.7	0.203	0.407	69	10	2	3	5	5	2	0	18	0	1	1	2	7	4	0	8	1	0
hr	stud	review_toys-and-games_5_4.hr.conllu	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.638	0.586	0.211	0.441	57	4	3	2	3	1	7	0	10	0	1	3	0	6	3	0	14	0	0
hr	stud	review_toys-and-games_615_2.hr.conllu	1	1	0	0	0	0	0	3	1	0	0	1	0	0	0	1	2	1	0	0	0	1	0	0	0	0.8	0.707	0.173	0.484	75	8	5	2	7	7	9	0	15	1	1	3	0	9	1	0	7	0	0
hr	stud	review_toys-and-games_9_4.hr.conllu	0	2	1	1	0	1	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0.855	0.818	0.218	0.515	55	5	6	4	4	2	3	0	13	0	2	0	2	6	0	0	5	3	0
hr	stud	review_video-games_13_5.hr.conllu	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0.847	0.736	0.181	0.5	72	11	4	8	8	4	3	0	11	2	1	2	0	6	3	0	9	0	0
hr	stud	review_video-games_16_5.hr.conllu	0	0	2	1	1	0	0	2	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0.828	0.766	0.203	0.456	64	3	5	1	1	3	4	0	14	1	0	5	2	8	4	0	13	0	0
hr	stud	review_video-games_17_5.hr.conllu	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0.887	0.774	0.226	0.594	53	4	5	5	6	3	4	0	9	0	1	3	0	6	1	0	6	0	0
hr	stud	review_video-games_18_2.hr.conllu	0	1	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0.712	0.682	0.212	0.326	66	3	4	6	2	4	4	2	8	0	2	5	1	7	7	0	11	0	0
hr	stud	review_video-games_20_1.hr.conllu	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0.747	0.573	0.16	0.467	75	6	4	1	13	3	6	0	14	0	1	2	0	9	4	0	12	0	0
hr	stud	review_video-games_21_4.hr.conllu	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0.798	0.667	0.169	0.475	84	3	9	6	9	3	9	0	11	2	3	4	2	10	1	0	11	0	0
hr	stud	review_video-games_2_5.hr.conllu	2	1	0	0	2	0	2	0	0	0	0	2	1	0	1	0	0	0	0	1	0	1	0	0	2	0.772	0.663	0.152	0.35	92	11	5	4	8	1	6	0	16	1	1	1	0	9	5	0	15	9	0
hr	stud	review_video-games_33_5.hr.conllu	1	0	0	2	1	0	1	0	0	2	0	2	0	0	1	2	3	0	0	0	0	0	0	1	0	0.771	0.684	0.124	0.412	113	9	8	7	13	5	9	0	20	3	1	5	2	11	6	0	14	0	0
hr	stud	review_video-games_40_1.hr.conllu	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0.767	0.65	0.22	0.582	59	5	5	4	8	2	6	0	8	2	1	5	0	4	1	0	8	0	0
hr	stud	review_video-games_41_1.hr.conllu	2	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0.74	0.62	0.134	0.402	97	7	4	3	8	4	6	0	17	3	9	3	0	13	2	0	18	0	0
hr	stud	review_video-games_54_1.hr.conllu	0	1	1	0	0	1	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.809	0.662	0.206	0.482	68	1	5	3	5	2	3	0	9	0	2	5	4	7	4	0	16	2	0
hr	stud	review_video-games_58_1.hr.conllu	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.828	0.759	0.241	0.603	58	3	6	4	7	1	3	0	11	2	2	1	3	3	5	0	7	0	0
hr	stud	review_video-games_66_1.hr.conllu	0	1	1	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0.833	0.75	0.233	0.438	60	1	3	8	7	2	1	0	8	1	1	3	2	8	3	0	12	0	0
hr	stud	review_video-games_7_5.hr.conllu	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0.745	0.667	0.235	0.5	51	4	3	3	5	2	3	0	8	0	1	3	0	9	2	0	8	0	0
