lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexvar	lemvar	posvar	richposvar	sentlgth	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
fi	mt	review_home+kitchen_6_5_MT-FI.conllu	1	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0.875	0.768	0.179	0.44	56	3	0	5	7	2	0	0	11	4	0	6	0	10	2	0	6	0	0
fi	mt	review_home+kitchen_96_2_MT-FI.conllu	3	0	1	1	1	0	1	0	0	0	2	0	2	1	1	0	0	0	0	0	0	1	0	0	0	0.775	0.613	0.139	0.429	79	8	2	6	10	3	0	0	12	1	0	9	0	15	2	0	11	0	0
fi	mt	review_movies+TV_11_5_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0.773	0.693	0.151	0.43	73	9	0	2	6	2	0	0	19	0	0	8	4	12	1	4	6	0	0
fi	mt	review_movies+TV_187_1_MT-FI.conllu	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.82	0.705	0.197	0.438	61	7	1	8	12	1	0	0	7	1	0	4	4	10	2	0	4	0	0
fi	mt	review_movies+TV_1_4_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.788	0.635	0.173	0.394	52	5	0	3	4	0	0	0	11	0	0	7	6	7	4	0	5	0	0
fi	mt	review_movies+TV_20_5_MT-FI.conllu	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0.87	0.826	0.217	0.533	46	4	0	2	2	3	0	0	11	1	0	8	0	7	1	0	7	0	0
fi	mt	review_movies+TV_22_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0.822	0.659	0.227	0.456	44	5	0	3	4	1	0	0	8	0	0	8	1	7	3	0	4	0	0
fi	mt	review_movies+TV_249_1_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0.83	0.787	0.239	0.467	46	5	0	4	5	0	0	1	11	1	0	1	6	8	2	0	2	0	0
fi	mt	review_movies+TV_24_5_MT-FI.conllu	2	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0.713	0.637	0.147	0.353	75	6	0	6	1	2	0	0	16	1	0	8	6	12	0	8	9	0	0
fi	mt	review_movies+TV_252_1_MT-FI.conllu	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0.761	0.696	0.12	0.392	92	7	2	5	8	4	0	0	21	0	0	8	4	17	4	0	12	0	0
fi	mt	review_movies+TV_25_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.893	0.857	0.208	0.458	53	3	0	6	4	0	0	0	9	1	0	3	8	9	1	4	5	0	0
fi	mt	review_movies+TV_26_5_MT-FI.conllu	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0.759	0.667	0.185	0.388	54	8	0	1	4	5	0	0	12	0	0	6	6	7	1	0	4	0	0
fi	mt	review_movies+TV_274_2_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0.726	0.632	0.124	0.318	113	7	2	10	10	5	0	0	15	2	0	14	4	24	3	3	13	1	0
fi	mt	review_movies+TV_304_1_MT-FI.conllu	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0.789	0.719	0.175	0.473	57	2	0	6	5	2	0	0	13	0	0	5	3	8	2	0	11	0	0
fi	mt	review_movies+TV_439_1_MT-FI.conllu	0	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	2	1	0	1	0.791	0.672	0.164	0.402	67	5	0	6	10	2	0	0	11	3	0	8	1	11	3	0	7	0	0
fi	mt	review_movies+TV_500_1_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	0.775	0.637	0.138	0.419	80	5	2	4	6	3	0	0	17	0	0	12	3	13	5	0	10	0	0
fi	mt	review_musical-instruments_12_4_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.783	0.609	0.217	0.324	46	1	0	8	6	3	0	0	1	0	0	6	0	10	3	0	7	0	1
fi	mt	review_musical-instruments_17_4_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	1	0	1	1	0	1	0.681	0.609	0.13	0.308	69	5	0	6	7	3	0	0	14	0	0	11	0	12	3	0	8	0	0
fi	mt	review_musical-instruments_18_5_MT-FI.conllu	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0.762	0.714	0.196	0.486	56	5	1	3	2	0	0	0	11	1	0	6	8	10	1	0	8	0	0
fi	mt	review_musical-instruments_1_5_MT-FI.conllu	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0.854	0.792	0.229	0.463	48	3	1	11	5	1	0	0	6	0	0	6	1	7	1	0	6	0	0
fi	mt	review_musical-instruments_24_5_MT-FI.conllu	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.86	0.842	0.211	0.459	57	4	1	3	4	3	0	0	13	2	0	3	3	11	1	0	9	0	0
fi	mt	review_musical-instruments_25_5_MT-FI.conllu	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	3	0	1	1	1	3	1	0	0.708	0.609	0.126	0.345	87	7	0	8	8	5	0	0	13	3	0	13	2	13	7	0	8	0	0
fi	mt	review_musical-instruments_287_2_MT-FI.conllu	0	1	3	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0.714	0.643	0.161	0.373	56	3	1	0	6	5	0	0	9	0	0	9	0	11	3	0	9	0	0
fi	mt	review_musical-instruments_3_5_MT-FI.conllu	1	0	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0.825	0.746	0.159	0.362	63	2	4	5	1	3	0	0	19	0	0	6	0	8	1	0	14	0	0
fi	mt	review_musical-instruments_409_1_MT-FI.conllu	1	0	4	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0.655	0.506	0.115	0.345	87	3	0	2	10	1	0	0	13	0	0	15	2	21	2	0	18	0	0
fi	mt	review_musical-instruments_414_1_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0.783	0.733	0.203	0.439	59	4	1	10	4	3	0	0	11	1	0	5	2	7	3	0	8	0	0
fi	mt	review_musical-instruments_483_2_MT-FI.conllu	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.786	0.786	0.19	0.314	42	0	0	0	0	2	0	0	4	0	0	1	22	6	1	0	5	1	0
fi	mt	review_musical-instruments_51_2_MT-FI.conllu	3	0	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0.84	0.707	0.149	0.4	74	7	0	5	11	2	0	0	14	3	0	7	1	12	3	0	9	0	0
fi	mt	review_musical-instruments_53_1_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0.724	0.638	0.172	0.364	58	1	1	3	6	2	0	0	11	0	0	12	0	12	2	0	8	0	0
fi	mt	review_musical-instruments_547_2_MT-FI.conllu	0	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	3	0	1	2	1	1	0.695	0.524	0.11	0.345	82	8	0	8	12	5	0	0	12	0	0	12	0	16	2	0	7	0	0
fi	mt	review_patio+lawn+garden_10_4_MT-FI.conllu	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.827	0.692	0.196	0.478	51	3	1	3	6	0	0	0	11	0	0	6	0	9	3	0	8	0	1
fi	mt	review_patio+lawn+garden_11_4_MT-FI.conllu	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0.811	0.774	0.245	0.419	53	3	1	5	3	4	0	1	11	1	0	3	2	9	2	0	8	0	0
fi	mt	review_patio+lawn+garden_147_2_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.789	0.648	0.162	0.323	68	6	0	6	10	4	0	0	7	3	0	6	0	10	1	4	11	0	0
fi	mt	review_patio+lawn+garden_14_5_MT-FI.conllu	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0.793	0.759	0.19	0.349	58	5	2	10	3	3	0	0	6	1	0	7	0	10	4	0	7	0	0
fi	mt	review_patio+lawn+garden_15_5_MT-FI.conllu	3	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.766	0.667	0.159	0.415	63	7	0	2	6	5	0	0	13	0	0	8	3	10	2	0	7	0	0
fi	mt	review_patio+lawn+garden_161_2_MT-FI.conllu	2	0	1	0	1	0	0	0	2	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0.764	0.625	0.167	0.365	72	4	1	9	8	2	0	0	12	1	0	9	1	12	2	0	11	0	0
fi	mt	review_patio+lawn+garden_181_2_MT-FI.conllu	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0.833	0.75	0.208	0.453	48	3	0	4	9	1	0	0	8	2	0	4	0	7	4	0	6	0	0
fi	mt	review_patio+lawn+garden_19_5_MT-FI.conllu	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.878	0.78	0.268	0.542	41	8	2	2	3	3	0	0	8	1	0	4	2	4	0	0	4	0	0
fi	mt	review_patio+lawn+garden_1_4_MT-FI.conllu	2	0	3	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0.767	0.651	0.128	0.395	86	8	1	6	7	4	0	0	17	2	0	11	0	14	5	0	11	0	0
fi	mt	review_patio+lawn+garden_247_1_MT-FI.conllu	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0.81	0.619	0.143	0.457	63	3	0	3	7	1	0	0	17	0	0	11	0	12	2	0	7	0	0
fi	mt	review_patio+lawn+garden_334_1_MT-FI.conllu	2	0	2	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0.829	0.729	0.157	0.426	70	4	2	9	6	2	0	0	14	1	0	8	0	12	1	0	11	0	0
fi	mt	review_patio+lawn+garden_387_1_MT-FI.conllu	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0.855	0.711	0.158	0.495	76	7	3	7	6	2	0	0	9	3	0	11	6	11	1	0	10	0	0
fi	mt	review_patio+lawn+garden_392_1_MT-FI.conllu	2	0	1	0	3	0	1	0	1	0	2	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0.798	0.685	0.138	0.417	87	8	0	6	7	3	0	1	20	0	0	10	1	16	2	1	12	0	0
fi	mt	review_patio+lawn+garden_6_5_MT-FI.conllu	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0.862	0.776	0.224	0.48	58	3	1	3	4	4	0	1	13	2	0	9	1	7	2	0	8	0	0
fi	mt	review_pet_supplies_131_2_MT-FI.conllu	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0.705	0.591	0.138	0.397	87	7	1	9	10	1	0	0	11	1	0	14	3	15	4	0	11	0	0
fi	mt	review_pet_supplies_132_2_MT-FI.conllu	0	0	0	0	2	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0.761	0.627	0.149	0.447	67	3	1	4	8	3	0	0	12	5	0	12	0	12	0	0	7	0	0
fi	mt	review_pet_supplies_143_1_MT-FI.conllu	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.729	0.573	0.115	0.318	96	4	0	11	10	3	0	0	15	1	0	16	2	20	5	0	9	0	0
fi	mt	review_pet_supplies_15_1_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0.727	0.645	0.158	0.414	76	2	2	3	8	4	0	0	15	2	0	4	2	15	3	0	16	0	0
fi	mt	review_pet_supplies_23_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.875	0.75	0.25	0.569	40	3	0	3	3	2	0	0	10	1	0	4	2	5	0	0	7	0	0
fi	mt	review_pet_supplies_27_1_MT-FI.conllu	2	0	1	0	3	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0.728	0.587	0.121	0.356	91	5	1	7	10	3	0	0	19	4	0	13	0	15	2	0	12	0	0
fi	mt	review_pet_supplies_36_5_MT-FI.conllu	1	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0.773	0.667	0.133	0.34	75	6	1	4	3	5	0	0	22	0	0	9	3	16	0	0	6	0	0
fi	mt	review_pet_supplies_38_5_MT-FI.conllu	2	0	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0.793	0.684	0.193	0.4	57	9	0	4	6	3	0	0	7	1	0	9	0	8	3	0	5	2	0
fi	mt	review_pet_supplies_46_4_MT-FI.conllu	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.803	0.639	0.15	0.4	60	4	0	9	8	2	0	0	13	0	0	10	0	8	1	0	5	0	0
fi	mt	review_pet_supplies_48_5_MT-FI.conllu	1	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0.817	0.699	0.122	0.393	82	7	0	5	9	4	0	0	18	0	0	10	2	16	2	0	9	0	0
fi	mt	review_pet_supplies_64_5_MT-FI.conllu	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0.886	0.8	0.257	0.651	35	3	0	1	3	2	0	0	9	0	0	5	0	5	1	0	6	0	0
fi	mt	review_pet_supplies_91_1_MT-FI.conllu	2	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0.863	0.765	0.196	0.5	51	6	0	3	7	3	0	0	13	1	0	5	0	7	1	0	5	0	0
fi	mt	review_pet_supplies_98_2_MT-FI.conllu	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0.769	0.654	0.173	0.453	52	4	1	3	7	2	0	0	25	0	0	0	0	6	1	0	3	0	0
fi	mt	review_pet_supplies_9_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0.833	0.646	0.188	0.45	48	2	0	2	8	3	0	0	14	0	0	9	0	5	2	0	3	0	0
fi	mt	review_sports+outdoors_133_1_MT-FI.conllu	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.87	0.826	0.217	0.593	46	6	0	2	2	2	0	0	9	0	0	6	3	8	1	0	7	0	0
fi	mt	review_sports+outdoors_137_1_MT-FI.conllu	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0.703	0.578	0.125	0.36	64	2	0	8	2	5	0	0	11	0	0	9	0	12	0	0	15	0	0
fi	mt	review_sports+outdoors_146_2_MT-FI.conllu	2	0	1	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0.831	0.692	0.138	0.459	65	10	0	9	8	2	0	0	11	0	0	5	0	10	1	0	9	0	0
fi	mt	review_sports+outdoors_181_1_MT-FI.conllu	1	0	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.759	0.611	0.185	0.493	54	4	1	7	8	2	0	0	11	0	0	7	0	7	1	0	6	0	0
fi	mt	review_sports+outdoors_209_1_MT-FI.conllu	2	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.844	0.778	0.178	0.545	45	4	0	2	4	0	0	0	12	2	0	5	0	8	0	0	8	0	0
fi	mt	review_sports+outdoors_22_5_MT-FI.conllu	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0.8	0.762	0.16	0.312	81	5	2	11	6	3	0	0	14	5	0	8	2	10	4	3	8	0	0
fi	mt	review_sports+outdoors_29_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0.75	0.679	0.158	0.352	76	3	2	2	4	5	0	0	10	4	0	9	0	14	5	4	14	0	0
fi	mt	review_sports+outdoors_2_5_MT-FI.conllu	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.778	0.604	0.226	0.42	53	2	1	3	6	4	0	0	7	3	0	8	2	7	2	0	8	0	0
fi	mt	review_sports+outdoors_36_5_MT-FI.conllu	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0.744	0.654	0.141	0.393	78	9	1	10	7	6	0	0	13	0	0	7	1	12	2	0	10	0	0
fi	mt	review_sports+outdoors_3_4_MT-FI.conllu	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.761	0.652	0.261	0.517	46	2	1	3	9	1	0	0	6	1	0	9	1	8	2	0	3	0	0
fi	mt	review_sports+outdoors_40_1_MT-FI.conllu	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0.815	0.716	0.136	0.358	81	8	2	9	6	5	0	0	17	1	0	8	0	12	3	0	10	0	0
fi	mt	review_sports+outdoors_43_2_MT-FI.conllu	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84	0.76	0.204	0.424	49	2	1	4	2	3	0	0	11	0	0	7	0	7	3	0	9	0	0
fi	mt	review_sports+outdoors_5_4_MT-FI.conllu	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.809	0.766	0.213	0.5	47	3	1	3	4	1	0	0	13	0	0	5	0	8	2	0	7	0	0
fi	mt	review_sports+outdoors_6_5_MT-FI.conllu	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.843	0.714	0.157	0.424	70	3	2	8	2	4	0	0	16	0	0	7	4	10	2	0	12	0	0
fi	mt	review_toys-and-games_15_5_MT-FI.conllu	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0.72	0.53	0.121	0.386	99	3	3	6	14	2	0	0	16	0	0	16	2	17	2	3	15	0	0
fi	mt	review_toys-and-games_166_1_MT-FI.conllu	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.771	0.586	0.143	0.389	70	5	0	10	4	4	0	0	12	1	0	10	1	14	0	0	9	0	0
fi	mt	review_toys-and-games_187_1_MT-FI.conllu	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0.764	0.69	0.203	0.398	69	4	1	4	5	4	0	0	15	3	0	7	1	13	1	2	8	1	0
fi	mt	review_toys-and-games_21_5_MT-FI.conllu	2	0	2	0	1	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0.775	0.662	0.141	0.379	71	5	1	8	3	4	0	0	12	0	0	8	0	12	2	0	16	0	0
fi	mt	review_toys-and-games_23_5_MT-FI.conllu	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0.915	0.851	0.222	0.435	45	5	0	3	0	3	0	0	12	0	0	3	0	8	1	3	5	2	0
fi	mt	review_toys-and-games_24_5_MT-FI.conllu	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.867	0.778	0.2	0.534	45	1	1	7	6	0	0	0	8	0	0	6	0	6	2	0	8	0	0
fi	mt	review_toys-and-games_254_2_MT-FI.conllu	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0.756	0.689	0.222	0.407	45	2	1	5	8	2	0	0	13	0	0	5	0	6	1	0	2	0	0
fi	mt	review_toys-and-games_331_1_MT-FI.conllu	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.855	0.689	0.18	0.558	61	4	1	4	6	3	0	0	12	0	0	11	0	8	1	0	9	2	0
fi	mt	review_toys-and-games_3_5_MT-FI.conllu	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	0	0	0.809	0.721	0.162	0.396	68	6	1	4	3	1	0	0	15	1	0	9	0	14	4	0	10	0	0
fi	mt	review_toys-and-games_531_2_MT-FI.conllu	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745	0.667	0.216	0.441	51	5	1	5	2	2	0	0	8	1	0	7	0	9	2	0	9	0	0
fi	mt	review_toys-and-games_587_1_MT-FI.conllu	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.831	0.738	0.185	0.422	65	6	1	2	4	5	0	0	17	1	0	6	3	9	2	0	9	0	0
fi	mt	review_toys-and-games_5_4_MT-FI.conllu	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0.674	0.587	0.196	0.417	46	3	1	2	6	0	0	0	9	0	0	7	0	9	3	0	6	0	0
fi	mt	review_toys-and-games_615_2_MT-FI.conllu	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0.787	0.705	0.197	0.42	61	5	1	3	3	6	0	0	11	2	0	7	5	10	2	0	6	0	0
fi	mt	review_toys-and-games_9_4_MT-FI.conllu	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0.852	0.796	0.185	0.451	54	6	0	8	8	2	0	0	9	0	0	5	2	8	0	2	4	0	0
fi	mt	review_video-games_13_5_MT-FI.conllu	2	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	0.792	0.701	0.143	0.39	77	11	2	11	4	2	0	0	11	2	0	9	0	12	3	0	10	0	0
fi	mt	review_video-games_16_5_MT-FI.conllu	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0.857	0.759	0.222	0.515	54	1	2	2	5	2	0	0	10	1	0	9	4	8	2	0	8	0	0
fi	mt	review_video-games_17_5_MT-FI.conllu	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.783	0.652	0.217	0.45	46	3	2	2	5	1	0	0	9	0	0	10	0	8	3	0	3	0	0
fi	mt	review_video-games_18_2_MT-FI.conllu	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0.75	0.696	0.161	0.256	56	2	0	10	5	3	0	0	7	0	0	7	0	11	3	0	8	0	0
fi	mt	review_video-games_20_1_MT-FI.conllu	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0.812	0.641	0.141	0.417	64	7	0	2	6	2	0	0	15	0	0	5	0	11	5	0	11	0	0
fi	mt	review_video-games_21_4_MT-FI.conllu	2	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0.806	0.71	0.197	0.463	61	5	2	5	8	2	0	0	10	2	0	5	2	12	2	0	6	0	0
fi	mt	review_video-games_2_5_MT-FI.conllu	2	1	1	0	2	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	2	0	1	0.767	0.635	0.153	0.383	85	8	1	3	10	1	0	0	20	1	0	9	3	12	5	0	11	0	1
fi	mt	review_video-games_33_5_MT-FI.conllu	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0.794	0.674	0.141	0.458	92	6	4	6	4	6	0	0	23	1	0	12	1	12	1	4	12	0	0
fi	mt	review_video-games_40_1_MT-FI.conllu	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0.792	0.646	0.229	0.508	48	1	2	3	5	1	0	0	10	2	0	7	0	7	2	0	8	0	0
fi	mt	review_video-games_41_1_MT-FI.conllu	3	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0.736	0.615	0.133	0.388	90	5	2	3	11	2	0	0	16	2	0	14	0	17	3	0	14	1	0
fi	mt	review_video-games_54_1_MT-FI.conllu	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.793	0.707	0.172	0.423	58	0	1	3	7	3	0	0	11	0	0	6	3	11	3	0	10	0	0
fi	mt	review_video-games_58_1_MT-FI.conllu	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0.803	0.717	0.186	0.442	60	3	0	4	8	0	0	0	8	2	0	9	3	9	5	0	7	0	1
fi	mt	review_video-games_66_1_MT-FI.conllu	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.857	0.709	0.2	0.471	55	1	0	3	9	2	0	0	11	1	0	7	1	10	1	0	9	0	0
fi	mt	review_video-games_7_5_MT-FI.conllu	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0.824	0.804	0.216	0.391	51	4	0	2	4	1	0	0	5	0	0	6	6	5	5	0	4	9	0
fi	stud	review_beauty_12_4.fi.conllu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0.787	0.66	0.234	0.468	47	3	1	3	7	4	0	0	7	0	0	6	4	7	1	0	4	0	0
